User ID,Device ID,Device,Interaction Type,Status,Timestamp
4,SP05806,Smart Plug,check power consumption,on,2024-12-15 00:55:35
5,T001576,TV,mute,on,2024-12-15 00:43:35
7,SP01475,Smart Plug,turn on,off,2024-12-15 00:51:35
9,SH09518,Smart Hub,check device status,disconnected,2024-12-15 01:29:35
6,V003325,Vacuum,stop cleaning,cleaning,2024-12-15 01:29:35
4,SSC8147,Smart Security Camera,rotate camera,recording,2024-12-15 01:36:35
8,SH06588,Smart Hub,add new device,connected,2024-12-15 01:41:35
4,SP08641,Smart Plug,turn off,on,2024-12-15 00:59:35
5,V003102,Vacuum,start cleaning,idle,2024-12-15 01:29:35
4,SH05159,Smart Hub,check device status,connected,2024-12-15 01:19:35
8,SSC8876,Smart Security Camera,start recording,idle,2024-12-15 01:23:35
8,SLK2482,Smart Lock,unlock,locked,2024-12-15 01:24:35
2,SLK2048,Smart Lock,unlock,locked,2024-12-15 01:16:35
5,SS03009,Smart Scale,measure weight,measuring,2024-12-15 00:49:35
7,SH02282,Smart Hub,check device status,connected,2024-12-15 01:20:35
6,SH02572,Smart Hub,reconnect,disconnected,2024-12-15 01:25:35
9,SP03289,Smart Plug,check power consumption,on,2024-12-15 00:54:35
2,AC08708,Air Conditioner,mode change,powered on,2024-12-15 01:25:35
3,SSC8784,Smart Security Camera,start recording,idle,2024-12-15 00:56:35
1,AC02124,Air Conditioner,mode change,powered on,2024-12-15 01:20:35
6,SP08226,Smart Plug,turn off,on,2024-12-15 00:51:35
5,AC05360,Air Conditioner,fan speed change,powered on,2024-12-15 00:46:35
4,SH09734,Smart Hub,add new device,connected,2024-12-15 01:17:35
6,SCM1468,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:27:35
3,SS07466,Smart Scale,check BMI,idle,2024-12-15 01:15:35
2,SH06910,Smart Hub,add new device,connected,2024-12-15 01:18:35
4,T004422,TV,channel change,on,2024-12-15 01:25:35
7,SLK8719,Smart Lock,check status,unlocked,2024-12-15 01:09:35
8,SH07111,Smart Hub,check device status,disconnected,2024-12-15 01:32:35
5,SLK5189,Smart Lock,lock,locking in progress,2024-12-15 01:16:35
8,V009877,Vacuum,battery check,idle,2024-12-15 01:05:35
1,SS00293,Smart Scale,check BMI,idle,2024-12-15 00:58:35
1,SCM6902,Smart Coffee Machine,start brewing,idle,2024-12-15 01:20:35
7,SCM5086,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:17:35
4,T009332,TV,channel change,on,2024-12-15 01:25:35
7,SP02572,Smart Plug,check power consumption,off,2024-12-15 01:11:35
7,SS05710,Smart Scale,check BMI,measuring,2024-12-15 01:25:35
9,SCM7258,Smart Coffee Machine,start brewing,idle,2024-12-15 01:05:35
9,SS09370,Smart Scale,measure weight,measuring,2024-12-15 01:31:35
6,SCM3112,Smart Coffee Machine,start brewing,idle,2024-12-15 01:14:35
8,SP05690,Smart Plug,turn on,off,2024-12-15 00:57:35
1,SH04544,Smart Hub,check device status,connected,2024-12-15 01:39:35
5,SCM2720,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:39:35
2,SLK5640,Smart Lock,check status,locking in progress,2024-12-15 01:32:35
4,SH03274,Smart Hub,check device status,connected,2024-12-15 01:33:35
7,SSC4566,Smart Security Camera,rotate camera,recording,2024-12-15 01:10:35
9,SP09274,Smart Plug,check power consumption,off,2024-12-15 01:19:35
2,V004251,Vacuum,battery check,idle,2024-12-15 00:53:35
7,SLK2187,Smart Lock,unlock,locked,2024-12-15 00:47:35
7,SP06638,Smart Plug,check power consumption,off,2024-12-15 00:44:35
4,T004239,TV,mute,on,2024-12-15 01:01:35
5,SS00961,Smart Scale,measure weight,measuring,2024-12-15 01:03:35
5,T002509,TV,channel change,on,2024-12-15 01:17:35
5,SSC0639,Smart Security Camera,rotate camera,recording,2024-12-15 01:08:35
4,SS03876,Smart Scale,measure weight,measuring,2024-12-15 01:33:35
9,SL08091,Smart Light,color change,on,2024-12-15 01:20:35
7,AC08979,Air Conditioner,mode change,powered on,2024-12-15 00:51:35
1,SCM9178,Smart Coffee Machine,check coffee level,idle,2024-12-15 00:50:35
1,SLK2058,Smart Lock,unlock,locked,2024-12-15 01:36:35
1,SCM1755,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:29:35
5,SS01841,Smart Scale,check BMI,idle,2024-12-15 01:22:35
9,SS06572,Smart Scale,check BMI,measuring,2024-12-15 00:43:35
9,SSC7490,Smart Security Camera,rotate camera,idle,2024-12-15 00:48:35
2,SP00118,Smart Plug,check power consumption,off,2024-12-15 01:30:35
7,SCM6725,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:04:35
8,SLK4527,Smart Lock,check status,unlocked,2024-12-15 00:43:35
5,SP02027,Smart Plug,check power consumption,off,2024-12-15 01:22:35
9,SCM6760,Smart Coffee Machine,stop brewing,brewing,2024-12-15 00:49:35
5,SP03627,Smart Plug,check power consumption,on,2024-12-15 00:47:35
2,V008257,Vacuum,stop cleaning,cleaning,2024-12-15 01:16:35
2,SP04013,Smart Plug,turn off,on,2024-12-15 01:23:35
3,SH05201,Smart Hub,reconnect,disconnected,2024-12-15 01:14:35
8,SH03936,Smart Hub,reconnect,disconnected,2024-12-15 01:22:35
2,SS00708,Smart Scale,check BMI,measuring,2024-12-15 00:56:35
8,SL04995,Smart Light,mode change,on,2024-12-15 01:22:35
1,V004590,Vacuum,stop cleaning,cleaning,2024-12-15 01:40:35
4,SS00777,Smart Scale,check BMI,idle,2024-12-15 01:17:35
5,SCM7746,Smart Coffee Machine,check coffee level,idle,2024-12-15 00:55:35
9,SS05268,Smart Scale,check BMI,idle,2024-12-15 01:13:35
7,SCM7135,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:07:35
2,SP03917,Smart Plug,turn off,on,2024-12-15 00:43:35
7,SLK5607,Smart Lock,check status,locked,2024-12-15 01:00:35
1,SH06116,Smart Hub,check device status,disconnected,2024-12-15 01:24:35
8,F006224,Fridge,temperature change,powered on,2024-12-15 01:13:35
1,SH09568,Smart Hub,add new device,connected,2024-12-15 01:31:35
5,F000680,Fridge,temperature change,powered on,2024-12-15 00:44:35
7,SSC8411,Smart Security Camera,start recording,idle,2024-12-15 01:40:35
6,SLK4067,Smart Lock,unlock,locked,2024-12-15 01:00:35
1,SH08289,Smart Hub,reconnect,disconnected,2024-12-15 00:52:35
3,SL03052,Smart Light,color change,on,2024-12-15 01:29:35
7,SH05743,Smart Hub,check device status,disconnected,2024-12-15 00:55:35
4,SSC2585,Smart Security Camera,stop recording,recording,2024-12-15 01:34:35
1,SS02564,Smart Scale,check BMI,idle,2024-12-15 01:39:35
5,AC04404,Air Conditioner,mode change,powered on,2024-12-15 00:49:35
4,SCM1871,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:18:35
7,SL03423,Smart Light,color change,on,2024-12-15 01:25:35
3,SH04405,Smart Hub,reconnect,disconnected,2024-12-15 01:16:35
1,SP02461,Smart Plug,turn off,on,2024-12-15 01:37:35
1,SH07911,Smart Hub,add new device,connected,2024-12-15 00:52:35
3,SL04312,Smart Light,mode change,on,2024-12-15 00:48:35
2,SCM4949,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:09:35
9,SSC6998,Smart Security Camera,rotate camera,recording,2024-12-15 01:02:35
5,V004976,Vacuum,battery check,idle,2024-12-15 00:49:35
7,T009778,TV,mute,on,2024-12-15 01:27:35
6,SL07412,Smart Light,mode change,on,2024-12-15 01:23:35
3,SSC9811,Smart Security Camera,start recording,idle,2024-12-15 00:57:35
2,SLK6229,Smart Lock,check status,unlocked,2024-12-15 00:57:35
5,SCM5064,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:17:35
1,SS02819,Smart Scale,check BMI,idle,2024-12-15 01:38:35
6,SH01597,Smart Hub,reconnect,disconnected,2024-12-15 01:21:35
8,SSC4577,Smart Security Camera,rotate camera,idle,2024-12-15 01:39:35
5,SSC9467,Smart Security Camera,rotate camera,idle,2024-12-15 01:06:35
3,SLK6101,Smart Lock,unlock,locked,2024-12-15 01:01:35
7,SCM4711,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:40:35
5,T001644,TV,channel change,on,2024-12-15 00:57:35
5,F009941,Fridge,temperature change,powered on,2024-12-15 01:09:35
5,AC02358,Air Conditioner,temperature change,powered on,2024-12-15 01:39:35
2,SP02497,Smart Plug,check power consumption,off,2024-12-15 01:33:35
5,SCM0511,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:13:35
8,T001411,TV,channel change,on,2024-12-15 01:05:35
3,SCM5560,Smart Coffee Machine,start brewing,idle,2024-12-15 01:05:35
9,V009573,Vacuum,battery check,idle,2024-12-15 00:47:35
3,SCM9593,Smart Coffee Machine,stop brewing,brewing,2024-12-15 00:54:35
1,SP08007,Smart Plug,check power consumption,off,2024-12-15 01:07:35
8,SL04299,Smart Light,brightness change,on,2024-12-15 01:10:35
7,SP09074,Smart Plug,check power consumption,on,2024-12-15 01:14:35
2,SLK3476,Smart Lock,unlock,locked,2024-12-15 00:58:35
9,SS04963,Smart Scale,measure weight,measuring,2024-12-15 01:26:35
9,SP06707,Smart Plug,turn on,off,2024-12-15 01:00:35
5,SS01919,Smart Scale,check BMI,idle,2024-12-15 01:10:35
8,SSC9540,Smart Security Camera,stop recording,recording,2024-12-15 00:49:35
3,SP02430,Smart Plug,check power consumption,on,2024-12-15 00:45:35
4,SCM3128,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:08:35
6,SH07355,Smart Hub,check device status,disconnected,2024-12-15 01:13:35
3,SH05122,Smart Hub,add new device,connected,2024-12-15 01:24:35
4,SLK8606,Smart Lock,lock,unlocked,2024-12-15 01:06:35
6,F001827,Fridge,door close,powered on,2024-12-15 01:28:35
4,SH00922,Smart Hub,add new device,connected,2024-12-15 01:40:35
1,AC00934,Air Conditioner,fan speed change,powered on,2024-12-15 01:33:35
1,SLK3711,Smart Lock,check status,locking in progress,2024-12-15 01:39:35
5,SH03435,Smart Hub,check device status,connected,2024-12-15 01:40:35
9,F008428,Fridge,temperature change,powered on,2024-12-15 01:30:35
8,SSC7428,Smart Security Camera,stop recording,recording,2024-12-15 00:56:35
8,SL02414,Smart Light,mode change,on,2024-12-15 01:41:35
3,V001478,Vacuum,battery check,idle,2024-12-15 01:38:35
9,SL05601,Smart Light,brightness change,on,2024-12-15 00:43:35
7,SSC4268,Smart Security Camera,stop recording,recording,2024-12-15 01:22:35
8,SCM2240,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:00:35
1,SLK3940,Smart Lock,check status,locked,2024-12-15 01:34:35
1,SL01800,Smart Light,brightness change,on,2024-12-15 01:09:35
5,SS02239,Smart Scale,measure weight,measuring,2024-12-15 01:31:35
4,SH07872,Smart Hub,check device status,disconnected,2024-12-15 01:10:35
6,F009381,Fridge,door open,powered on,2024-12-15 01:39:35
5,SH02043,Smart Hub,check device status,disconnected,2024-12-15 00:56:35
1,SCM8513,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:00:35
7,SSC8418,Smart Security Camera,rotate camera,recording,2024-12-15 01:07:35
2,SLK5707,Smart Lock,check status,unlocked,2024-12-15 01:21:35
3,F001353,Fridge,temperature change,powered on,2024-12-15 01:38:35
1,SLK4143,Smart Lock,check status,locking in progress,2024-12-15 00:42:35
8,V004571,Vacuum,battery check,idle,2024-12-15 00:44:35
1,SP03566,Smart Plug,check power consumption,on,2024-12-15 00:51:35
2,SS03720,Smart Scale,check BMI,idle,2024-12-15 01:20:35
2,T005540,TV,channel change,on,2024-12-15 01:11:35
6,SLK2823,Smart Lock,unlock,locked,2024-12-15 00:42:35
9,SP03209,Smart Plug,check power consumption,off,2024-12-15 01:13:35
1,SCM2609,Smart Coffee Machine,start brewing,idle,2024-12-15 00:50:35
2,SP00331,Smart Plug,turn on,off,2024-12-15 00:59:35
3,SLK5165,Smart Lock,check status,locked,2024-12-15 01:28:35
8,V004056,Vacuum,stop cleaning,cleaning,2024-12-15 01:39:35
7,SS00944,Smart Scale,check BMI,idle,2024-12-15 00:43:35
7,SLK3236,Smart Lock,check status,locking in progress,2024-12-15 00:58:35
4,SH03744,Smart Hub,reconnect,disconnected,2024-12-15 01:23:35
5,V005212,Vacuum,stop cleaning,cleaning,2024-12-15 01:08:35
5,SSC3485,Smart Security Camera,start recording,idle,2024-12-15 01:09:35
6,T001555,TV,channel change,on,2024-12-15 00:54:35
7,AC02747,Air Conditioner,fan speed change,powered on,2024-12-15 01:06:35
2,V000307,Vacuum,stop cleaning,cleaning,2024-12-15 01:37:35
3,SLK1727,Smart Lock,check status,unlocked,2024-12-15 01:37:35
8,SLK7634,Smart Lock,lock,locking in progress,2024-12-15 01:29:35
3,SSC7994,Smart Security Camera,rotate camera,idle,2024-12-15 01:39:35
5,SP07837,Smart Plug,check power consumption,off,2024-12-15 01:11:35
2,SCM4079,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:12:35
4,SLK4079,Smart Lock,unlock,locked,2024-12-15 01:31:35
6,V001946,Vacuum,battery check,idle,2024-12-15 00:59:35
3,SH04631,Smart Hub,check device status,connected,2024-12-15 01:11:35
6,F009667,Fridge,door close,powered on,2024-12-15 00:50:35
5,SSC2186,Smart Security Camera,rotate camera,idle,2024-12-15 00:47:35
8,V007794,Vacuum,stop cleaning,cleaning,2024-12-15 01:05:35
1,SLK6343,Smart Lock,unlock,locked,2024-12-15 01:02:35
2,SH05667,Smart Hub,check device status,connected,2024-12-15 01:20:35
3,SS07108,Smart Scale,measure weight,measuring,2024-12-15 00:51:35
7,V009122,Vacuum,stop cleaning,cleaning,2024-12-15 01:20:35
4,SL05095,Smart Light,color change,on,2024-12-15 01:18:35
4,T008535,TV,volume change,on,2024-12-15 01:19:35
1,F005875,Fridge,door open,powered on,2024-12-15 01:02:35
7,SCM7353,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:41:35
7,SH07366,Smart Hub,add new device,connected,2024-12-15 01:37:35
8,F006982,Fridge,temperature change,powered on,2024-12-15 01:19:35
8,SSC2389,Smart Security Camera,rotate camera,recording,2024-12-15 01:21:35
6,SSC1566,Smart Security Camera,stop recording,recording,2024-12-15 00:44:35
1,SH06275,Smart Hub,reconnect,disconnected,2024-12-15 01:20:35
2,V003455,Vacuum,start cleaning,idle,2024-12-15 00:59:35
7,SLK5383,Smart Lock,check status,locked,2024-12-15 01:22:35
7,SCM0787,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:36:35
9,SLK6989,Smart Lock,check status,locking in progress,2024-12-15 01:18:35
7,SL07451,Smart Light,brightness change,on,2024-12-15 00:49:35
2,V002300,Vacuum,battery check,idle,2024-12-15 01:27:35
9,SP04908,Smart Plug,turn on,off,2024-12-15 00:50:35
1,AC06996,Air Conditioner,fan speed change,powered on,2024-12-15 00:53:35
2,SCM1666,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:26:35
3,SS06326,Smart Scale,measure weight,measuring,2024-12-15 00:55:35
7,SLK2121,Smart Lock,check status,locking in progress,2024-12-15 00:54:35
3,SLK2682,Smart Lock,unlock,locked,2024-12-15 01:27:35
6,SCM6394,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:28:35
8,SP07954,Smart Plug,check power consumption,off,2024-12-15 00:52:35
9,SS01298,Smart Scale,check BMI,idle,2024-12-15 01:11:35
3,SCM4793,Smart Coffee Machine,start brewing,idle,2024-12-15 01:19:35
4,SLK7311,Smart Lock,unlock,locked,2024-12-15 01:02:35
6,SL08567,Smart Light,mode change,on,2024-12-15 00:58:35
2,SP09908,Smart Plug,check power consumption,on,2024-12-15 01:10:35
8,T000796,TV,volume change,on,2024-12-15 01:06:35
9,SSC6332,Smart Security Camera,rotate camera,idle,2024-12-15 01:14:35
8,SH06095,Smart Hub,add new device,connected,2024-12-15 01:18:35
6,SS00891,Smart Scale,measure weight,measuring,2024-12-15 00:52:35
6,SSC6125,Smart Security Camera,rotate camera,recording,2024-12-15 01:32:35
1,SSC7758,Smart Security Camera,rotate camera,idle,2024-12-15 00:55:35
9,SS02506,Smart Scale,check BMI,idle,2024-12-15 00:42:35
7,SCM3270,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:29:35
1,F003219,Fridge,door open,powered on,2024-12-15 01:22:35
4,SH02665,Smart Hub,reconnect,disconnected,2024-12-15 01:23:35
6,SS05310,Smart Scale,check BMI,idle,2024-12-15 01:02:35
1,SLK4907,Smart Lock,check status,unlocked,2024-12-15 00:42:35
4,F003168,Fridge,door close,powered on,2024-12-15 00:46:35
8,V002085,Vacuum,stop cleaning,cleaning,2024-12-15 00:52:35
9,SCM9364,Smart Coffee Machine,check coffee level,idle,2024-12-15 00:52:35
5,SH05854,Smart Hub,check device status,connected,2024-12-15 01:31:35
5,SCM0051,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:31:35
4,V003781,Vacuum,stop cleaning,cleaning,2024-12-15 01:15:35
5,SSC3458,Smart Security Camera,stop recording,recording,2024-12-15 01:14:35
1,SSC2934,Smart Security Camera,start recording,idle,2024-12-15 00:50:35
4,SP06332,Smart Plug,turn on,off,2024-12-15 01:36:35
7,T005497,TV,channel change,on,2024-12-15 01:38:35
4,SLK2467,Smart Lock,check status,locked,2024-12-15 01:40:35
1,SSC8568,Smart Security Camera,stop recording,recording,2024-12-15 01:08:35
2,SLK3360,Smart Lock,lock,unlocked,2024-12-15 01:25:35
4,SS05043,Smart Scale,check BMI,measuring,2024-12-15 01:07:35
2,T007030,TV,volume change,on,2024-12-15 01:08:35
7,SS09222,Smart Scale,check BMI,measuring,2024-12-15 01:16:35
5,SH08463,Smart Hub,check device status,disconnected,2024-12-15 01:32:35
4,SSC4698,Smart Security Camera,stop recording,recording,2024-12-15 01:33:35
7,SS06144,Smart Scale,measure weight,measuring,2024-12-15 01:22:35
2,SS07308,Smart Scale,check BMI,idle,2024-12-15 01:00:35
7,SCM4112,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:55:35
7,SP04150,Smart Plug,turn off,on,2024-12-15 01:31:35
6,SS07573,Smart Scale,check BMI,measuring,2024-12-15 01:28:35
7,SH09814,Smart Hub,add new device,connected,2024-12-15 01:26:35
8,SH00534,Smart Hub,check device status,connected,2024-12-15 01:06:35
3,SH03008,Smart Hub,add new device,connected,2024-12-15 00:42:35
6,AC08522,Air Conditioner,mode change,powered on,2024-12-15 00:43:35
3,SH01509,Smart Hub,reconnect,disconnected,2024-12-15 01:12:35
7,SS05530,Smart Scale,check BMI,measuring,2024-12-15 00:57:35
4,SCM2866,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:13:35
5,SH00924,Smart Hub,reconnect,disconnected,2024-12-15 01:37:35
3,V003872,Vacuum,start cleaning,idle,2024-12-15 01:12:35
5,SP04596,Smart Plug,turn off,on,2024-12-15 01:14:35
8,SS03295,Smart Scale,check BMI,idle,2024-12-15 00:56:35
2,SLK9954,Smart Lock,lock,locking in progress,2024-12-15 01:07:35
8,F002919,Fridge,temperature change,powered on,2024-12-15 00:58:35
1,SL00640,Smart Light,mode change,on,2024-12-15 01:36:35
5,SSC2210,Smart Security Camera,start recording,idle,2024-12-15 00:46:35
9,SS06213,Smart Scale,check BMI,idle,2024-12-15 01:33:35
1,T006892,TV,mute,on,2024-12-15 01:25:35
7,AC06081,Air Conditioner,fan speed change,powered on,2024-12-15 01:03:35
2,V003925,Vacuum,start cleaning,idle,2024-12-15 00:57:35
7,SS06471,Smart Scale,check BMI,measuring,2024-12-15 01:00:35
6,SL08958,Smart Light,color change,on,2024-12-15 01:17:35
4,SSC3552,Smart Security Camera,start recording,idle,2024-12-15 01:15:35
8,SL04842,Smart Light,mode change,on,2024-12-15 01:23:35
9,SH08274,Smart Hub,reconnect,disconnected,2024-12-15 00:58:35
5,SLK0575,Smart Lock,lock,locking in progress,2024-12-15 01:14:35
3,SH03143,Smart Hub,reconnect,disconnected,2024-12-15 00:43:35
9,AC00703,Air Conditioner,temperature change,powered on,2024-12-15 01:03:35
6,SSC3441,Smart Security Camera,rotate camera,idle,2024-12-15 01:15:35
8,SH05297,Smart Hub,add new device,connected,2024-12-15 01:41:35
9,SS05654,Smart Scale,check BMI,idle,2024-12-15 01:28:35
4,T009587,TV,volume change,on,2024-12-15 01:14:35
2,SLK8152,Smart Lock,check status,unlocked,2024-12-15 01:30:35
7,T001624,TV,channel change,on,2024-12-15 01:27:35
7,SLK3915,Smart Lock,lock,locking in progress,2024-12-15 01:17:35
6,SSC0690,Smart Security Camera,start recording,idle,2024-12-15 01:40:35
3,SLK6585,Smart Lock,lock,unlocked,2024-12-15 00:51:35
7,SL02598,Smart Light,brightness change,on,2024-12-15 01:25:35
9,AC06696,Air Conditioner,mode change,powered on,2024-12-15 01:30:35
3,SCM1545,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:32:35
4,SSC3366,Smart Security Camera,stop recording,recording,2024-12-15 01:27:35
2,SLK1809,Smart Lock,check status,unlocked,2024-12-15 01:20:35
4,SP03169,Smart Plug,check power consumption,off,2024-12-15 01:25:35
9,SL01809,Smart Light,mode change,on,2024-12-15 01:02:35
7,AC05449,Air Conditioner,fan speed change,powered on,2024-12-15 01:31:35
9,SLK9682,Smart Lock,check status,locking in progress,2024-12-15 01:02:35
8,SH09080,Smart Hub,reconnect,disconnected,2024-12-15 01:29:35
5,SS07793,Smart Scale,check BMI,measuring,2024-12-15 01:38:35
7,SP01043,Smart Plug,check power consumption,off,2024-12-15 01:32:35
6,SLK4752,Smart Lock,check status,locked,2024-12-15 01:33:35
1,SH00307,Smart Hub,add new device,connected,2024-12-15 01:10:35
4,SH06295,Smart Hub,check device status,disconnected,2024-12-15 00:43:35
